Column1,Column2,Column3,Column4,Column5
https://kr.indeed.com/viewjob?jk=60dfe14d5c2972e7,"??, ???? ? ?? ???",NZIA connect Inc. ?? ???,,Server ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? C/C++/JAVA Python/Bash ? Script Language [???? ? ??/??] ????: ????? ??/??: ???...
https://kr.indeed.com/viewjob?jk=e8d1c3f88e0b200b,Data Scientist,???? ???? ?? ???,,"???? - ??? ??? [ ???? ] - ?? 2~4?? - SQL ??? ???? ?(??) - R, Python ?? ??? ?? ?? [ ???? ] - ???? ? ????? ?? ? ?? - ??? ???..."
https://kr.indeed.com/viewjob?jk=e541375257c12d9b,Sr. Back-end Engineer (SCM Systems),Coupang 3.0 ??,,"?? ?? ?? ?? ??? ?? ?? ????? ?? ?? ???? ??? Java, C/C++, Python ?? ????? ?? ?? 3? ??? ? ?? ?? ????? ?? ?? ???? eCommerce..."
https://kr.indeed.com/viewjob?jk=4925125586cf66ec,??? SW ??? ???,??????? ?? ???,,"ARM/PowerPC ?) 2. VoIP ?? ?? ?? ? ??? ?? 3. C++, java, python ? ?? ?? ????? ?? 4. Web, IoT, AI ?? ?? ??? ?? ???·IT·??·???·??..."
https://kr.indeed.com/viewjob?jk=2900b41c0b091e46,???? ???,Success Korea ??,,"???] - ??, ?????, ???, ???? ? ?? ?? ?? - Python, Java ? ????? ?? ?? - CNN, RNN, GAN... ???? ? ?? ?? ?? - Python, Java ? ????? ??..."
https://kr.indeed.com/viewjob?jk=582d5b309ee4202c,Associate Solutions Architect - Applicat...,Amazon Web Services Korea LLC ??,,"languages... Ruby, Python and Node... ?? ?? ??? ?? ??? ??: ?? (Ruby), ??? ( Python), Node.js ? · ??? ? IT ??? ??? ??? ???..."
https://kr.indeed.com/viewjob?jk=b5d086ce8b1b9497,Cloud Solution Engineer (Database),Oracle 3.8 ??,,"? ??? ??? ??? ?????? ?? ?? - ?????? ?? ?? : Java, Node.js, Python ? - DB ?????? ?? - ? ???? DB ???(AWS, Azure, GCP ?) ??..."
https://kr.indeed.com/viewjob?jk=91805cdafa75095d,Data Analyst (3???),Success Korea ??,,"? ?? ?/??????? ??? ????? ????, ???? ?? ??? ??? ??? ? - SQL, Python, R ? ????? ?? ?? ??? ?? ?? 1? ??? ???? ? - Data Mining ?..."
https://kr.indeed.com/viewjob?jk=78d1ec77f4a5e0dc,?? ??&?????? ??????,??????? ?? ??,,"?? ? ??? 4?? ??? ???????? ?? ?? ???????, ? Fortran, GrADS, python ? 1? ??? ???? ?? ?? ??? ???? ? ???????(???????) ? ????..."
https://kr.indeed.com/viewjob?jk=d425b24146af3fa1,??·????? ??????? ??? ?????,??????? ?? ??,,"??? ? ??? 4?? ??? ???????? ?? ?? ???????, ? MATLAB, R, ??? Python ? 1? ??? ???? ??? ?? ? ??, ? ??? ?? 2? ?? ??? ?????? ???..."
https://kr.indeed.com/viewjob?jk=79da9b878d3d8709,???? ???????? ?????,???? ???? ?? ???,,"Insight ?? ?? ex) R, Python ? ?? ?? Tool?... ?? ??) - ???????, ?????, ??/??? ?? - R/ Python ?? ?? ?? *???? : ????? ?? ???(ADSP) ?..."
https://kr.indeed.com/viewjob?jk=f9eeef2ae18870e6,DGIST-ETH ?????????? ??? ??? ?? ?? ??,????????? ?? ???,,"Fluorescence imaging ??? ?? MATLAB, Python ?? ??? ???? ????? ? ?? ?? ???? : ??... ?? ?? MATLAB, Python ?? ??? ???? ?????..."
https://kr.indeed.com/viewjob?jk=49335253c9d14ed4,Software Engineer,Nexon ?? ???,,"??? ?? ???? ?? ???? - ?? ?? 2? ?? ?? - ??????? ?? ?? - Python, C#, Java ? ?? 1? ??? ?? ??? ?? ? - SQLServer, Mysql? ??..."
https://kr.indeed.com/viewjob?jk=bb0410f95479d927,[Search] ???? ?? ??? BE ?? ??/????,??? ??,,?? ?? ? ??? [????] · CS ?? ??? ???? ???? ??? ??? ? · Java / Python / C / C++ ? 1 ? ??? ??? ?? ?? · ??? ???? ?? ? ?? ?? [????...
https://kr.indeed.com/viewjob?jk=c81984fb6cd9a0c6,???? ??/??? (?~??),Success Korea ?? ??,,"?? - ???? ? ????(SAS, R ?) ? ?????? ( Python, Spark, Hadoop, Aster ?) ? ????, ??... R ?) ? ?????? ( Python, Spark, Hadoop..."
https://kr.indeed.com/viewjob?jk=50d0ae3f24a94532,"????, R&D_?? Skill ??",4??? ?? ??? ?? ? ????? ??? ??,,"?? ?? ????? ?? ?? (??) - ?? ?? ? ? ?? ???? ?? ?? - ????? ??( Python ??, C++??, Java ??) - ??/?????? ?? ??? 4?? ?? ?? ?? - ?? 3..."
https://kr.indeed.com/viewjob?jk=7772fd53bc80acde,Senior Business Analyst (Retail Program...,Coupang 3.0 ??,,??? ? ???? ?? ??? ??? ?? ?? ??? ???? ? Python ??? ???? ? ???? ???/?? ??? ???? ? ??... business Experience with Python is a plus...
https://kr.indeed.com/viewjob?jk=1548f8b2dc2157f6,DGIST ????????????? ??? ??? ?? ?? ??,????????? ?? ???,,"??? Matlab ?? Python ?? ?? ??? C/C++... ?? ?? Python? ?? Data ?? ? DB ?? ???/??? ?? ????? ???(C++, Java, Python ?) ??..."
https://kr.indeed.com/viewjob?jk=88b7dece067cd1c6,AI Algorithm Developer,?? ?? ???,,"????. - ????, ?? ??? ?????? ??? ?? ?? MS ?? PhD ?? ?? C/C++/ python, software design, AI algorithms ? ?? ???? ?? ?? ??? ????..."
https://kr.indeed.com/viewjob?jk=65da831cb9d5a6b5,DGIST ??? ??? ? ???? ?? ??,????????? ?? ???,,"?? ? ??? ??? ?? Tool ?? ? ?? ??? ?????(Java, Perl, C++, Python) ?? ?? ?? ?? ???? ??? ???, ???, ??? ??? ?? ????(3? ??..."
https://kr.indeed.com/viewjob?jk=1686bc8fdc03fd84,???? ??/???(3??? ??),???? ??? ??,,"?? ???? - ???? ???? - ????, DW/CRM ???? PM/PMO ?? ?? - PI / IT ?? ??? ???? ?? - R, Python, SAS,, SQL, Hive on Hadoop ???? ??"
https://kr.indeed.com/viewjob?jk=82f2101abe605330,"??? ???? ?? ??? ?? ? ?? (Linux,Spark, Py...",??IT ?? ?? (???) ??,,"? ??? ???? ?? ??? - Python/Scala/Java ? 1? ?? ?? ??? [?? ??] - OS : Linux, Hadoop Cloudera ??? - ???? : Python, Apache Spark..."
https://kr.indeed.com/viewjob?jk=bdc7ff4fe680136c,Cloud Solution Engineer (Migration & Int...,Oracle 3.8 ??,,"? ????(AWS, Azure, GCP) Migration/Integration ?? - Java, Python ? ???? ?? ?? - ???? ???? ?? ? ?? ?? : Apache, Tomcat, MySQL ?..."
https://kr.indeed.com/viewjob?jk=785844821918d4ac,"???? ??? ??? ??(IaaS, PaaS)",SW?????? ?? ???,,"??? API? ??? ???? ?? - ??, ??, ??? ???? ??? DevOps ?? - Go, Python, JS(Angular/React) ?? ??? ? ?????? ?? [????] ??, ?? 2? [??..."
https://kr.indeed.com/viewjob?jk=05439002712f8135,??? ?-?? ???? ???? ??????,??????? ?? ??,,"?? PCB Layout ? ?? ?? -???? ?? ?? ?? ? ?? ?? ??? MATLAB, Python ?? ??? ??? ?? ? ?? ??? ???? ??? ???? ? ???????(???????..."
https://kr.indeed.com/viewjob?jk=feb6f27fec2c9dc3,Senior DevOps Engineer,????? ??,,"??? ???, ?? ???, ????? ???? ?? ??? DevOps ??? ?? ? ?? ?? ?? Python/Node/shell script ? ???? ???? ? ???? ??????? ??? ?? ?? ??..."
https://kr.indeed.com/viewjob?jk=cdce311f60b19515,"S/W ?? ??? - (???, Linux, ?????/??? ?)",????? ?? ???,"?? 28,000,000?","?? ?? ?Xamarin / React Native? ??? ?????? ?? ?C, C++, JAVA, Python, MFC ???? ???? ?? ???? 1? 0?? ???? ?? ?? ?? ?? ??? ?? ???..."
https://kr.indeed.com/viewjob?jk=2b87d631b7375db3,? ??? ? ???? ??? ???,SW?????? ?? ???,,"??? API? ??? ???? ?? - ??, ??, ??? ???? ??? DevOps ?? - Go, Python, JS(Angular/React) ?? ??? ? ?????? ?? [????] ??, ?? 1~2?..."
https://kr.indeed.com/viewjob?jk=8c4e16d1785c009f,"?/??? ?? ???/????? ??_??, ???_???",???? ??? ????,,"ReactJS *???? ???? ?? ???? ?? (??? ??, ERP, SCM ?? ?) - ??? / ?? / ?? (???, ??? ??) · Python ?? ????? ?? ?? (???? ??? ??)"
https://kr.indeed.com/viewjob?jk=62bedb52fadedd74,???? ? ?????? ????? ??,??? 4.2 ?? ???,,"??? ???? ? #?? ?? docker, k8s ?? ??? ?? ??? ??? ? kotlin, python, Javascript(node.js) ? ?? ??? ??? ???? ? ???? ? ??? ??..."
https://kr.indeed.com/viewjob?jk=8ae7c240ef7d5f0b,??? ?? ??? ?? ??? ??,??? 4.2 ?? ???,,"???? ?? ???? ??? ???? ?? ???/?? ??? ?? ?? ??? ??? ? python, scala, druid, hadoop ? ??? ??? ?? ??? ? ?? ???? ???? ??? ???..."
https://kr.indeed.com/viewjob?jk=8035a20439985c71,DevOps Engineer,?????????? ?? ???,,"? Container Orchestration Tool? ?? ?? ? ? ?? ?? ??? ? ???? Python, Django ?? ?? Script language ?? ?? Terraform ?? ??..."
https://kr.indeed.com/viewjob?jk=674370fd38bce0dd,??? ????????(????) ???(???),??????? ?? ??,,???? ?? ???? ???? 1) 4?? ?? ?? ??? 2) SW????? ?? ??? 3) Python/C/Java/Go ????? ??? ???? ? ???????(???????) ? ???? ?? ??...
https://kr.indeed.com/viewjob?jk=77d8e0149dad533b,????????? ???? ?????,??????? ?? ??,,?? ? ???? ?? ???? ?? ???? ???? 1) SW????? ?? ??? 2) Python/C/Java/Go ????? ??? ???? ? ???????(???????) ? ???? ?? ??...
https://kr.indeed.com/viewjob?jk=378ba0857c42e407,??? ????,Success Korea ?? ???,,??: 2? ?? - ??/?? : ??-?? [????] - Python? ???? ?? ?? ?? - ??? ?? ?? ?? - ???? ??... ??-?? [????] - Python? ???? ?? ?? ??...
https://kr.indeed.com/viewjob?jk=2cca42ee0951d4be,"Principal, Business Analysis (Coupang Ea...",Coupang 3.0 ??,,"SQL, Excel, Python, and R/SAS or any... ??? ?? ?? ?? ???? ?? ??? ?? SQL, Excel, Python, R/SAS ? ?? ??? ????? ?? ?? Hadoop..."
https://kr.indeed.com/viewjob?jk=2e7b4cdaddc82b04,Surfacing,Mofac ?? ???,,"UV ??, ??? ?? ? ???? ?? ?? – ? ??? ??? ?? ?? ???? – Maya, Python ??? – Hair, Fur ?? ??? ???? ???? 1? ???? 2? ???? ???? ????..."
https://kr.indeed.com/viewjob?jk=bfdb6d14b38319a1,????? ?? PM,SW?????? ?? ??,,"?? ?? - ? ?? ?? ? 10? ?? - ???? ???? ??? ???? ?? ??? - Go, Python, JS(Angular/React) ?? ??? ? ?????? ?? ??? ?? [????] ??, ??..."
https://kr.indeed.com/viewjob?jk=54ce47c4db974112,DGIST HumanLAB(?????????????) ????? ?? ?...,????????? ?? ???,,??? Matlab ?? Python ?? ?? ??? ????... ???? ?? ? ?? ??? Matlab/Simulink ?? Python ?? ?? ??? ???? ??(R&D)?? ?? ??? ??...
https://kr.indeed.com/viewjob?jk=5f7222791202743b,Senior Cloud Reliability Engineer,SAP 4.3 ??,,"K8S, Git/Gerrit, and some development languages... Python, Go, Java, Javascript, etc. Practical experience in technical..."
https://kr.indeed.com/viewjob?jk=d11342cfe074df78,Frontend Developer (Javascript/React),Bepro Company ??,,?? - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
https://kr.indeed.com/viewjob?jk=9214061c8bc345b2,FX,Mofac ?? ???,,??? ??? – ??? ?? ??? ??? ?? ?? – VFX ?????? ?? ??? ???? – Python ? Scripting ???? ???? ???? 1? ???? 2? ???? ???? ???? 1? ???...
https://kr.indeed.com/viewjob?jk=5164238b12d010da,????(AI) SW?? ?? 0? ??? ???? ???,??? ???? ??? ????,,"?? 3) C#, JavaScript, Python, UI ?? 4) Big Data ?? ?? [????] 1) ???? ?? ??? ?? 2) C#, JavaScript, Python, UI ?? ??? 3) Big..."
https://kr.indeed.com/viewjob?jk=e75ddeeb278d91f2,"Senior Manager, Business Analysis (CRM)",Coupang 3.0 ??,,"sets Experience using a programming language (R, SAS, Python, Java, etc... automation, job scheduling, and statistical..."
https://kr.indeed.com/viewjob?jk=0336b498cef08c5f,[???? ????? ???] ??? ? ??????? ???,??? ?? ???,"?? 30,000,000? - 35,000,000?","????: AWS, Git, Python, php??, ??????, ??... 0. ???? ??? ???? ???? ?? ??? ???? ?. 1. Python, PHP ? ?? ??? ???? ?? ???? ??? ??? ?..."
https://kr.indeed.com/viewjob?jk=611a08c9fbbafbc4,[??????] DBA,??? ??? ?? ???,,"AWS ?? ?? ?? ?? - ??? ?? ?? - ??? ??, ?? ???? ??(shell, python, nodejs ?) - SQL Tuning ?? ?? [????] - NoSQL ?? ??? ?? ?..."
https://kr.indeed.com/viewjob?jk=f5db97b4d95cbc04,VP of Engineering,"Miso, inc ??",,"? ??? ????? ??? ? ?? ? Golang, Node.js, Python, or Ruby ????? ?? ? 1? ?? ?? ???? ?... Data Science: Go, Python Collaboration..."
https://kr.indeed.com/viewjob?jk=4f5a597bf35e85ca,Principal HPC Solution Architect,Amazon Web Services Korea LLC ??,,"system · A demonstrated ability to script or code in python, ruby, bash, perl, c, FORTRAN, or java · Knowledge of various..."
https://kr.indeed.com/viewjob?jk=67503f27b0365593,???? ??? ??? ??? ??? ???,??????? ?? ??,,"???? ? ???????(???????) ? ???? ?? ??? ???? ?? ? ?? ???? ( Python, C++, JAVA, MFC, QT ?) ?? SW(?/? ??) ?? ??? ? ?????? ???..."
https://kr.indeed.com/viewjob?jk=d0ad8d53ad979e23,Software Integration Engineer,Success Korea ??,,"environment, Familiar with one of script language (Perl, Python or Shell) Good interpersonal skills; Strong knowledge..."
https://kr.indeed.com/viewjob?jk=1ce368e5c2440cef,Cloud Support Eng. II (SCD),Amazon Web Services Korea LLC ??,,"mail services and SMTP · Experience with scripting (i.e. Bash, Python, PowerShell etc.) · Good understanding of networking..."
https://kr.indeed.com/viewjob?jk=1622a08497f8c091,Data Scientist,??? ??? ? ?????? ?? ??,,"???? ???? ?? [????] -???? ??3? ?? -?? ? ?????, ??????? R, Python?? ?? ? ?? ?? -???? ?? [????] -????? ????? ???? ????? ????..."
https://kr.indeed.com/viewjob?jk=89cb63d27e8396f4,"Senior Manager, Business Analysis [Growt...",Coupang 3.0 ??,,"degree in related field Business-level experience with R, Python, or Scala Experience owning the analytics and performance..."
https://kr.indeed.com/viewjob?jk=ce68538bd5f734f2,PHP(Laravel) ?? ?? ??? (?? ?? ??),???? ??,,Android|???·IT·??·???·??>???????>iOS|???·IT·??·???·??>???????> Python|???·IT·??·???·??>??????>???|???·IT·??·???·??>??????>????...
https://kr.indeed.com/viewjob?jk=1031dcc466f8a204,[S/W] AI Platform Engineer,??????? 4.4 ?? ???,,"ETL) ?? ??? - Kubernetes, Docker ? ???? ?? ??? ?? ?? ??? - Python, Go, Java, C++ ? ??? ??? ?? ?? ?? ??? - ?? ?? ??? ??? ?? ??..."
https://kr.indeed.com/viewjob?jk=59590defd5b20ca9,Cloud Support Eng. II (Net),Amazon Web Services Korea LLC ??,,"Some programming / scripting experience (Java, Perl, Ruby, Python) · Experience managing full application stacks from the OS..."
https://kr.indeed.com/viewjob?jk=54eb25a6c8a295c4,[S/W] Car Life service Backend ??,??????? 4.4 ?? ???,,"??, ??(ETL) ?? ??? - ??? ??? ?? ??? ?? ??? ??? (C++, Go, Python, Kotlin, Scala ?) - ???? ??? (AWS, GCP)? ?? ?? ?? ??? - MSA ?..."
https://kr.indeed.com/viewjob?jk=08910d51be6cdab8,"??? ??? (???, AWS, ??? ??? ?? ?? ? ??)?...",???? ?? ???,"?? 40,000,000? - 50,000,000?","??? ? 4. ??? ??? ?? ?? ? AWS ?? ?? 5. Python & ???? ?? ?? ???? (?)???? ??? ??? ??... ??????, ???, ???, Python, node.js, github..."
https://kr.indeed.com/viewjob?jk=81538d5eb86c2bff,(Clova) ?? ?? ?? ?? ??/???? ??,NAVER 3.9 ?? ???,,"??? ?? - ?? ??? ? ???? ??? ??? ??? ??? ?? ??? ?? - C/C++, Python ? ?? ??? ?? ???? ?? ?? - ?? ???? ??? ??? ? ?? ? - ?? ??..."
https://kr.indeed.com/viewjob?jk=d33bedcde75e9c87,DevOps Engineer,????? ??,,"?? ????? ?? ??? ?? ?? ?? 2? ??? Back-end ?? ?? DevOps ?? ?? Python/Node/shell script ? ??? ??/???? ?? ?? Kubernetes, AWS, IDC..."
https://kr.indeed.com/viewjob?jk=f2e8324d211ea289,??????? ?? ??? (2? ??),??? ??? ?? ???,,?? ??? ???? ? [????] - Spring batch ?? ??? ?? ????? ???? ? - Python(Flask/Django)? ??? ??? ????? ???? ? - ????? ?? ??? ??? ?...
https://kr.indeed.com/viewjob?jk=dd7101e8b95e5f5d,DevOps ???,????? ?? ???,,"Linux ??? ??? ??? ? - AWS, GCP ? ?? ??? ???? ?? ??? ??? ? - Python, Java ? Back-end ?? ?? 5? ???? ? - Ansible, Chef, Puppet..."
https://kr.indeed.com/viewjob?jk=0fd935a8c87c082e,20? ??? ???/??SW ??? ?? ?? [PT SW??? ??],????? ?? ???,,"Ethernet, ??/???/?????, ??? ?? ? ?? ???? ??·?? · C/C++, JAVA, Python, Perl, Eclipse ? ?? ???? · ?? ??? ?? ?? ??? ??? ???? ???..."
https://kr.indeed.com/viewjob?jk=f59ae6a493eec795,"Principal, Back-end Engineer (SCM Insigh...",Coupang 3.0 ??,,"analysis) Computer Science Fundamentals ?? Java, C++, C, Python, Scala ? ?? ????? ?? ? ?? ? ?? ??? ???? ??? ? ?? (????? ??..."
https://kr.indeed.com/viewjob?jk=de210ffb5a9ee0c4,???? ?? ??? ?? ??? ??,??? 4.2 ?? ???,,"?? ??, ?? ?? ??????? ?? ?? (Redis, memcached, MySQL ?) Kotlin, Python ?? ?? ???? ????? ?? MQ, Kafka, Elastic Search ?? ??, ??..."
https://kr.indeed.com/viewjob?jk=a90457066bb577a4,Cloud Support Eng. II (Lin),Amazon Web Services Korea LLC ??,,"NoSQL(Redis, Memcached). · Programming/scripting in Python/Java/Shell/Perl/Ruby/PHP/etc. · Experience managing full..."
https://kr.indeed.com/viewjob?jk=7f38721257646550,Cloud Support Eng. II (DMS),Amazon Web Services Korea LLC ??,,browser or node.js) / iOS (Objective-C / Swift) / Python / Ruby / Go · Customer service experience / strong customer focus...
https://kr.indeed.com/viewjob?jk=bfbd2861dfee310b,Senior Backend Developer,Calm Island ??,,"skills in Korean or English Bonus Skills Experience with Python Experience with Redis, Memcached or similar Experience..."
https://kr.indeed.com/viewjob?jk=69c548fd5d4ab8bd,? ?? ????? ???,??????? ?? ???1?,"?? 28,000,000?",?? ????? ????? ??? ???? 3 (???1?) 5? 501? ????? ???? ??-1: Python?? Flask ?? Django ?????? ?? ??-2: VueJS ?? ReactJS ?(?????...
https://kr.indeed.com/viewjob?jk=882ce3f45214f1b1,Junior and/or Senior Engineers for MySQL...,Success Korea ??,,5 years of work experience in C and Python programming ?Required Minimum of 5 years... experience in C and Python programming...
https://kr.indeed.com/viewjob?jk=5054923f264e5eb3,DGIST ????????????? ??? ??? ?? ?? ??,????????? ?? ???,,"??? Matlab ?? Python ?? ?? ??? C/C++... Java, Visual Basic, Python ?) ??? ????? ?? ???(Matlab, Python ?) ??? ?? ?? ??..."
https://kr.indeed.com/viewjob?jk=643ef4db65461d01,"[(?)?????] Java ??? ??, ??",????? ?? ???,,? Web App) ?? Python ??(System ? Internet... ???·??>???????> Python|???·IT·??·???·??>??????>JAVA|???·IT·??·???·??>??????> Python
https://kr.indeed.com/viewjob?jk=b18fa310f705ed6d,[??????] ??????? ???,??? ??? ?? ???,,"?? ??? ??? ? - Java, Kotlin, Javascript, Typescript, Golang, Python ? 1? ??? ??? ???? ? - ??????? ?? ??? ????? ? 1) ??? ????..."
https://kr.indeed.com/viewjob?jk=f313fb5e0eb39349,???? ADAS ???? ???? ??? ?? ? ?? ??,????(?) ???? ?? ???,,???? - ???? ???? ?? ???? - ???? ??? ?? ?? ? ??? ?? ?? - Python/C++? ?? ??? ?? ?? ???? - ???? ?·??? ??? - Vehicle / Lane...
https://kr.indeed.com/viewjob?jk=c0f615c8aecd5778,Deep Learning Engineer(?? ??),Success Korea ??,,"resnet, r-cnn ? ?? ?? ?? ??? - C++, Python ?? ??? ???? - ???? ?? ?? ?? (Open stack... ?? ?? ??? - C++, Python ?? ??? ???? - ??..."
https://kr.indeed.com/viewjob?jk=2dc48511f09843fa,???? ??/??(?~??),Success Korea ??,,"?? - ???? ? ????(SAS, R ?) ? ?????? ( Python, Spark, Hadoop, Aster ?) ? ????, ??... R ?) ? ?????? ( Python, Spark, Hadoop..."
https://kr.indeed.com/viewjob?jk=ce41340260a844d2,SW ?? ???? ??? ??? ??? ???,???? ??,,???·IT·??·???·??>??????>JAVA|???·IT·??·???·??>??????> Python|???·IT·??·???·??>???????>C·C++
https://kr.indeed.com/viewjob?jk=73457e281df2be21,????????? - ??? ??? ????,Nexon ?? ???,,"???? ???? ?? ???? ?? ? ?????? - C++ / C# / JAVA / Scala / Python ?? ? ??? ??? ??? ??? ????? ? - ????, ????, ??????, ???? ?..."
https://kr.indeed.com/viewjob?jk=a7c68eba65a950aa,??? ???????? ??????,??????? ?? ??,,?? 1? ???? ?? ???? ?? ???? ???? 1) SW????? ?? ??? 2) Python/C/Java/Go ????? ??? ???? ? ???????(???????) ? ???? ?? ??...
https://kr.indeed.com/viewjob?jk=5ffd748902087b4e,[Search] ???? AI ??? BE ?? ??/????,??? ??,,??? ??? ?? [????] · CS ?? ??? ???? ???? ??? ??? ? · Java / Python / Go ?? ? 1 ? ??? ??? ??? ??? ? · ??? ???? ??? ???? ? [??...
https://kr.indeed.com/viewjob?jk=dff9fff96a889a1d,[??????] MMORPG ?? ??? ????? ??,????? 2.8 ?? ???,,"?? ?? ??? ? ? ??? ?? ?? ??? ???? ? - C++ ??? ???? ???? ? ( python, Go, C# ?? ) - ??? ?? ??(??/?? ??? ?) ? ??? ?? ? ???? ??..."
https://kr.indeed.com/viewjob?jk=ae4154c1a1eded61,"JAVA, JSP ? ?? ???",?? ?? ???,,? ????? ????? ?? ?? ??? ??? ? ????. ???·IT·??·???·??>??????>JAVA|???·IT·??·???·??>??????>JSP|???·IT·??·???·??>??????> Python
https://kr.indeed.com/viewjob?jk=8eca56448e2574c8,TA,???? ?? ???,,?? ?? ???? - ?? ?? ?? ?? ?? ??? ? ? ?? ??? ???? - ???? ???? ??? ?? ?? - ???? ?? (maxscript/ python) - ??? ??? / ?? ?? ??
https://kr.indeed.com/viewjob?jk=528f6bfd19115fe1,????,????? ??? ??,,"[?? ??] -node.js/ python/react.js... ??? ?? ??(AWS, Typescript , node.js, python, mongo db, Linux)? ??? ? ?? ? - ?????..."
https://kr.indeed.com/viewjob?jk=403c866fc5f43cc3,DGIST ??????????? ??? ??? ?? ?? ??,????????? ?? ???,,"Dataset????(Annotation Tool ?? ?) ?? ?? - S/W????, C,C++, Python, Linux?? ??? - ???? ? ADAS?? ???? ????? - Open Framework..."
https://kr.indeed.com/viewjob?jk=e1134a6d22ad424a,???? ???? ???,??? ?? ???,,"???? ???? ??? ??? ??? ??/?? ???(??) ????????????, MySQL, Python ??????????????, Linux, Java, API ???(??) ???.?? ???, ???App"
https://kr.indeed.com/viewjob?jk=9fa9d498506f86aa,????(??/??),???? ??? ????,,"???? ????(??/??) ???? - ???? : ???? -> ?? ???? ???? - ???? ?? ?? ???( ?? 750? ?? ?? ??? ??) - ???? - ????? ?? ?????(C, VB, Python)"
https://kr.indeed.com/viewjob?jk=356c633e79e8a680,"JSP, PHP ? ?? ???",???????? ?? ???,,??>JAVA|???·IT·??·???·??>??????>???|???·IT·??·???·??>??????> Python|???·IT·??·???·??>???????>????|???·IT·??·???·??>???????>iOS...
https://kr.indeed.com/viewjob?jk=6ccf44be923f7760,"?????? ????? ???? (Frontend, Backend)",?????? ?? ???,,"Front-end : React, React Native - Back-end : Node.js(koa2), Python(Django) - DBMS : PostgreSQL - Infra : GCP, AWS, Docker..."
https://kr.indeed.com/viewjob?jk=db55ee61f98e6816,DGIST ????????????? ??? ??? ?? ??,????????? ?? ???,,??? ?? ?? AI ?? ??? ??? ?? ??? ?? ??? ?? DB ?? ?? ?? Python/Jave ?? ?? ?? ??? ?? ??? ??? ?? ??? ?? DB ?? ??? ????...
https://kr.indeed.com/viewjob?jk=2c229768afa02d2d,?????(?) ?????? ???? ????/?? ??? ???,????? ?? ???,,"- C, C++, JAVA, Python, JSP ?? ????? ??? - ???? ??? ???·IT·??·???·??>??(Game)>??·??????"
https://kr.indeed.com/viewjob?jk=d11342cfe074df78,Frontend Developer (Javascript/React),Bepro Company ??,,?? - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
https://kr.indeed.com/viewjob?jk=35cf3c31d8ca3eaf,[??] ?????? ???? (?????? Embedded SW ???...,????? ?? ??,,?? ??? - C/C++/ Python ?? ?? ?? ??? - IPC?... ????> Python|???·IT·??·???·??>??·???>???? ??????(App)|???·IT·??·???·??>??????> Python
https://kr.indeed.com/viewjob?jk=05f98eb7cf040f64,???? ?? ??? ??,??? ?? ???,,"?? ??? ? - Docker(??) ? Kubernetes(?????) ? ???? ?? ??? ??? ? - Python, Perl, Bash Script ?? ???? ? - OS(Windows, Linux), DB..."
https://kr.indeed.com/viewjob?jk=081ba90fcfa975e3,4G LTE/5G NR Software Engineer,Success Korea ?? ????,,Any scripting language experience e.g. python or perl... plus. - 2+ years... experience e.g. python or perl... plus...
https://kr.indeed.com/viewjob?jk=28b98f8d10adf480,"??? ??? (OpenGL, C++, Python) ??",??IT ?? ?? (???) ??,,"?? : C/C++, Python - Tool : MSVC, Qt Creator [?? ?? ? ??] - ????? ?? GIS?? ?? ?? ?? - ADASIS ?? ?? ?? - Python ?? ?? ?? [??..."
https://kr.indeed.com/viewjob?jk=50a39d1853abb62f,[?? ??????] ??(JAVA) / ???? ??? SW??? ??...,???????? ??,,?????|???·IT·??·???·??>????·AI(????)> Python|???·IT·??·???·??>????·AI(????)>????|???... ??·???·??>???????> Python|???·IT·??·???·??...
https://kr.indeed.com/viewjob?jk=f8884a7f8067fd39,"Principal, Business Analyst (SCM Systems...",Coupang 3.0 ??,,"analysis experience One who has experience with SQL, Excel, Python, and R/SAS or any statistical package Preferred: One who..."
https://kr.indeed.com/viewjob?jk=1ce577010a0d8f4d,Backend Developer,Calm Island ??,,CI / CD ??? ?? ?? VPC ?? ?? ?? ???? Python / Java ?? Docker / Kubernetes ?? AWS... Experience with Python or Java Experience...
https://kr.indeed.com/viewjob?jk=49994ff4c66c566c,[??] ?????? ???,??? ?? ???,,"?? 1~7? - Java, Python? ?? ????? - Spring... ???·??>???????> Python|???·IT·??·???·??>??????>JAVA|???·IT·??·???·??>??????> Python"
https://kr.indeed.com/viewjob?jk=7ab0eeaa9b519340,Senior Data Scientist,????? ??,,"???? ????? ???? ??? ? ??? ??/???? ?? ?? ? ????? ??? ???? ? ( Python, R, SQL, Pandas, TensorFlow, Pytorch, Spark ?) ?? ?? ?????..."
https://kr.indeed.com/viewjob?jk=3243dbefc74a8b78,Developer for HANA Cloud Service Enablem...,SAP 4.3 ??,,"work in an international team... proactive Go language, Python or shell script programming skills Preferred skills..."
https://kr.indeed.com/viewjob?jk=7c9e43f7aca62f24,"Technical Solutions Consultant, Android...",Google 4.3 ??,,"general purpose programming language (e.g., Java, C/C++, Python). Ability to speak and write in English and Korean fluently..."
